ip.proto,ipv6.nxt,frame.number,frame.time_relative,frame.len,frame.cap_len,eth.src,eth.dst,ip.src,ip.dst,ipv6.src,ipv6.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.seq,mqtt.topic,mqtt.msgtype,mqtt.clientid,mqtt.disconnect.reason_code
"6",,"108","0.171003000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"139537",,,,
"6",,"109","0.172126000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"140905",,,,
"6",,"110","0.172149000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"142273",,,,
"6",,"111","0.173133000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"143641",,,,
"6",,"112","0.173154000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"145009",,,,
"6",,"113","0.174226000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"146377",,,,
"6",,"114","0.174245000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"147745",,,,
"6",,"115","0.175386000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"149113",,,,
"6",,"116","0.175405000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"150481",,,,
"6",,"117","0.176572000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"151849",,,,
"6",,"118","0.177686000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"153217",,,,
"6",,"119","0.177709000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"154585",,,,
"6",,"120","0.178807000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"155953",,,,
"6",,"121","0.178829000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"157321",,,,
"6",,"122","0.178835000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"158689",,,,
"6",,"123","0.178841000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"160057",,,,
"6",,"124","0.179905000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"161425",,,,
"6",,"125","0.179927000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"162793",,,,
"6",,"126","0.181028000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"164161",,,,
"6",,"127","0.181051000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"165529",,,,
"6",,"128","0.182081000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"166897",,,,
"6",,"129","0.182105000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"168265",,,,
"6",,"130","0.183181000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"169633",,,,
"6",,"131","0.183205000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"171001",,,,
"6",,"132","0.184253000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"172369",,,,
"6",,"133","0.184274000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"173737",,,,
"6",,"134","0.185362000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"175105",,,,
"6",,"135","0.185388000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"176473",,,,
